MemberID,COUNT_TEMP,SEX,AGE,MARITAL_STATUS,CITY,DISTRICT,EDUCATION,ANNU_INCOME,PRIVATE_VEHICLE,COMMUTE,CHILDREN,DATE,MCC_CAT,AMOUNT,CARD_TYPE,PAYBY,MOBILE_PAYMENT,QUANTITY,AD_EXPO,AD_CLICK,AD_TIME
795,140,女,36,1,台中市,龍井區,專科,400000,1,1,0,3/7/2017,電器用品,3342,簽帳金融卡,信用卡,0,1,1,0, 
329,81,女,38,1,新北市,板橋區,大學,370000,0,1,1,3/7/2017,服飾用品,601, ,貨到付款, ,2,0, , 
83,183,男,54,1,台中市,南區,大學,340000,1,1,1,3/7/2017,生活百貨,2271,商務卡,信用卡,0,1,1,0, 
363,24,女,38,0,新北市,板橋區,其他,614583,0,0, ,3/7/2017,服飾用品,2574, ,貨到付款, ,1,0, , 
853,127,男,33,1,台北市,文山區,碩士以上,740000,0,1,2,3/7/2017,電器用品,5930,簽帳金融卡,信用卡,0,4,0, , 
529,36,男,31,1,台中市,太平區,其他,588056,1,1,0,3/7/2017,美妝保健,1296,小資卡,信用卡,1,1,1,1,25
186,64,男,39,1,台中市,龍井區,其他,544688,0,0,0,3/7/2017,食品飲料,2264,玉璽卡,信用卡,0,4,1,0, 
186,64,男,39,1,台中市,龍井區,其他,544688,0,0,0,3/7/2017,服飾用品,1376,汽車卡,信用卡,0,1,0, , 
712,155,男,34,0,新北市,中和區,大學,580000,1,1, ,3/7/2017,食品飲料,977, ,ATM轉帳, ,4,1,0, 
712,155,男,34,0,新北市,中和區,大學,580000,1,1, ,3/7/2017,食品飲料,2632, ,貨到付款, ,2,1,0, 
165,46,男,38,1,桃園縣,中壢市,其他,511087,1,1,0,3/7/2017,食品飲料,1586,玉璽卡,信用卡,1,3,1,0, 
464,269,男,36,1,新北市,板橋區,其他,500000,1,1,0,3/7/2017,生活百貨,701, ,ATM轉帳, ,2,1,1,9
329,81,女,38,1,新北市,板橋區,大學,370000,0,1,1,3/7/2017,服飾用品,2990,小資卡,信用卡,0,4,0, , 
329,81,女,38,1,新北市,板橋區,大學,370000,0,1,1,3/7/2017,美妝保健,1301,小資卡,信用卡,1,3,0, , 
329,81,女,38,1,新北市,板橋區,大學,370000,0,1,1,3/7/2017,服飾用品,1121,小資卡,信用卡,1,1,0, , 
165,46,男,38,1,桃園縣,中壢市,其他,511087,1,1,0,3/7/2017,服飾用品,2727,玉璽卡,信用卡,1,2,0, , 
161,42,男,32,0,台北市,內湖區,其他,662381,0,1, ,3/7/2017,服飾用品,1009,簽帳金融卡,信用卡,0,3,0, , 
980,14,女,36,1,台北市,文山區,其他,657143,0,1,0,3/7/2017,美妝保健,3043,玉璽卡,信用卡,0,3,0, , 
83,183,男,54,1,台中市,南區,大學,340000,1,1,1,3/7/2017,食品飲料,1164, ,貨到付款, ,2,0, , 
186,64,男,39,1,台中市,龍井區,其他,544688,0,0,0,3/7/2017,食品飲料,2161,簽帳金融卡,信用卡,0,1,0, , 
464,269,男,36,1,新北市,板橋區,其他,500000,1,1,0,3/7/2017,電器用品,6290,簽帳金融卡,信用卡,0,2,1,0, 
995,256,男,40,0,台北市,大安區,其他,645469,1,1, ,3/7/2017,電器用品,5290,玉璽卡,信用卡,0,2,1,0, 
34,76,男,29,1,台北市,大同區,大學,420000,1,1,2,3/7/2017,食品飲料,1056, ,ATM轉帳, ,2,1,1,6
529,36,男,31,1,台中市,太平區,其他,588056,1,1,0,3/7/2017,美妝保健,2799,小資卡,信用卡,0,2,1,0, 
529,36,男,31,1,台中市,太平區,其他,588056,1,1,0,3/7/2017,美妝保健,1113,小資卡,信用卡,0,3,0, , 
529,36,男,31,1,台中市,太平區,其他,588056,1,1,0,3/7/2017,美妝保健,982, ,ATM轉帳, ,9,1,1,9
529,36,男,31,1,台中市,太平區,其他,588056,1,1,0,3/7/2017,美妝保健,1195, ,貨到付款, ,3,0, , 
752,17,女,41,1,基隆市,安樂區,其他,520000,0,1,1,3/7/2017,電器用品,4745,簽帳金融卡,信用卡,0,1,0, , 
487,54,女,35,0,新北市,三重區,大學,430000,0,1, ,3/7/2017,服飾用品,2204,玉璽卡,信用卡,1,2,1,0, 
487,54,女,35,0,新北市,三重區,大學,430000,0,1, ,3/7/2017,服飾用品,2524,汽車卡,信用卡,0,1,0, , 
487,54,女,35,0,新北市,三重區,大學,430000,0,1, ,3/7/2017,服飾用品,2953,玉璽卡,信用卡,0,3,1,1,16
487,54,女,35,0,新北市,三重區,大學,430000,0,1, ,3/7/2017,服飾用品,1876,玉璽卡,信用卡,0,2,1,1,16
252,37,男,31,0,新北市,林口區,大學,340000,1,1, ,3/7/2017,電器用品,5438, ,貨到付款, ,1,0, , 
252,37,男,31,0,新北市,林口區,大學,340000,1,1, ,3/7/2017,美妝保健,4217, ,ATM轉帳, ,1,1,1,13
464,269,男,36,1,新北市,板橋區,其他,500000,1,1,0,3/7/2017,食品飲料,1136,簽帳金融卡,信用卡,1,2,1,1,16
34,76,男,29,1,台北市,大同區,大學,420000,1,1,2,3/7/2017,食品飲料,1532, ,ATM轉帳, ,2,0, , 
329,81,女,38,1,新北市,板橋區,大學,370000,0,1,1,3/7/2017,服飾用品,1180,小資卡,信用卡,0,1,0, , 
934,19,男,33,0,新北市,三重區,大學,350000,1,1, ,3/7/2017,美妝保健,4975, ,貨到付款, ,2,0, , 
995,256,男,40,0,台北市,大安區,其他,645469,1,1, ,3/7/2017,電器用品,3638,汽車卡,信用卡,0,2,0, , 
934,19,男,33,0,新北市,三重區,大學,350000,1,1, ,3/7/2017,美妝保健,2059, ,ATM轉帳, ,1,0, , 
487,54,女,35,0,新北市,三重區,大學,430000,0,1, ,3/7/2017,服飾用品,1592,玉璽卡,信用卡,1,1,1,0, 
329,81,女,38,1,新北市,板橋區,大學,370000,0,1,1,3/7/2017,服飾用品,1391,小資卡,信用卡,0,2,1,1,21
795,140,女,36,1,台中市,龍井區,專科,400000,1,1,0,3/7/2017,美妝保健,552,玉璽卡,信用卡,1,2,1,1,9
934,19,男,33,0,新北市,三重區,大學,350000,1,1, ,3/7/2017,美妝保健,743, ,ATM轉帳, ,3,1,0, 
712,155,男,34,0,新北市,中和區,大學,580000,1,1, ,3/7/2017,食品飲料,1920, ,貨到付款, ,3,0, , 
980,14,女,36,1,台北市,文山區,其他,657143,0,1,0,3/7/2017,美妝保健,844, ,貨到付款, ,1,0, , 
853,127,男,33,1,台北市,文山區,碩士以上,740000,0,1,2,3/7/2017,電器用品,4853, ,ATM轉帳, ,1,1,0, 
201,5,男,50,0,新北市,板橋區,其他,466000,0,1, ,3/8/2017,電器用品,5214,簽帳金融卡,信用卡,0,2,1,0, 
795,140,女,36,1,台中市,龍井區,專科,400000,1,1,0,3/8/2017,美妝保健,1381,簽帳金融卡,信用卡,0,1,1,0, 
216,120,女,28,0,新北市,五股區,碩士以上,500000,0,1, ,3/8/2017,電器用品,3887, ,ATM轉帳, ,1,0, , 
457,59,男,27,0,屏東縣,內埔鄉,高中(職),450000,1,1, ,3/8/2017,服飾用品,2953, ,貨到付款, ,2,1,1,6
630,12,女,35,1,台北市,中山區,大學,340000,0,1,1,3/8/2017,美妝保健,5746,小資卡,信用卡,0,2,1,1,18
464,269,男,36,1,新北市,板橋區,其他,500000,1,1,0,3/8/2017,電器用品,4782,玉璽卡,信用卡,0,2,1,0, 
314,79,女,43,0,新竹市,新竹市,大學,340000,0,1, ,3/8/2017,服飾用品,1114,簽帳金融卡,信用卡,0,1,0, , 
947,3,男,50,1,台中市,沙鹿區,大學,450000,1,1,3,3/8/2017,食品飲料,881, ,ATM轉帳, ,2,0, , 
323,112,男,48,1,台中市,西屯區,高中(職),250000,1,0,1,3/8/2017,食品飲料,1122, ,ATM轉帳, ,1,0, , 
314,79,女,43,0,新竹市,新竹市,大學,340000,0,1, ,3/8/2017,美妝保健,886,簽帳金融卡,信用卡,0,2,1,1,9
630,12,女,35,1,台北市,中山區,大學,340000,0,1,1,3/8/2017,美妝保健,1483,小資卡,信用卡,1,1,1,1,16
581,52,女,38,1,台北市,中正區,大學,460000,1,1,1,3/8/2017,美妝保健,2675,玉璽卡,信用卡,0,3,1,0, 
581,52,女,38,1,台北市,中正區,大學,460000,1,1,1,3/8/2017,美妝保健,2339,簽帳金融卡,信用卡,0,2,0, , 
581,52,女,38,1,台北市,中正區,大學,460000,1,1,1,3/8/2017,美妝保健,2282,玉璽卡,信用卡,1,2,0, , 
82,154,男,38,0,新竹縣,新豐鄉,其他,500000,1,1, ,3/8/2017,電器用品,3665, ,ATM轉帳, ,1,1,0, 
519,23,男,53,1,台中市,南區,碩士以上,740000,1,1,0,3/8/2017,電器用品,3182,尊榮卡,信用卡,0,1,1,0, 
548,19,女,44,1,台中市,西屯區,大學,500526,0,1,1,3/8/2017,美妝保健,2129,簽帳金融卡,信用卡,0,2,1,1,10
314,79,女,43,0,新竹市,新竹市,大學,340000,0,1, ,3/8/2017,美妝保健,1426,簽帳金融卡,信用卡,1,2,0, , 
830,3,女,50,1,新北市,鶯歌區,其他,773333,0,1,1,3/8/2017,電器用品,4466, ,貨到付款, ,3,0, , 
216,120,女,28,0,新北市,五股區,碩士以上,500000,0,1, ,3/8/2017,電器用品,4189,玉璽卡,信用卡,0,1,0, , 
746,26,女,44,1,台北市,中山區,大學,730000,0,1,1,3/8/2017,美妝保健,988,簽帳金融卡,信用卡,0,2,1,1,9
696,55,女,45,1,新北市,中和區,大學,340000,0,1,0,3/8/2017,服飾用品,2032, ,貨到付款, ,1,1,1,8
630,12,女,35,1,台北市,中山區,大學,340000,0,1,1,3/8/2017,電器用品,4181,小資卡,信用卡,0,1,0, , 
425,68,女,30,0,桃園縣,平鎮市,其他,521912,1,1, ,3/8/2017,美妝保健,815, ,貨到付款, ,3,1,1,11
297,42,男,39,1,台北市,北投區,碩士以上,600000,1,1,3,3/8/2017,食品飲料,1344, ,ATM轉帳, ,2,1,1,11
853,127,男,33,1,台北市,文山區,碩士以上,740000,0,1,2,3/8/2017,食品飲料,2729,玉璽卡,信用卡,1,2,1,0, 
816,150,女,41,0,新北市,樹林區,高中(職),460000,0,1, ,3/9/2017,電器用品,3568, ,貨到付款, ,1,0, , 
224,14,男,44,1,高雄市,鹽埕區,其他,542857,0,1,1,3/9/2017,美妝保健,822,玉璽卡,信用卡,0,1,1,1,6
621,36,男,41,1,無資料,無資料,高中(職),300000,1,1,1,3/9/2017,美妝保健,1651,玉璽卡,信用卡,0,1,0, , 
224,14,男,44,1,高雄市,鹽埕區,其他,542857,0,1,1,3/9/2017,美妝保健,561,玉璽卡,信用卡,1,5,0, , 
457,59,男,27,0,屏東縣,內埔鄉,高中(職),450000,1,1, ,3/9/2017,教育娛樂,990, ,ATM轉帳, ,1,1,0, 
224,14,男,44,1,高雄市,鹽埕區,其他,542857,0,1,1,3/9/2017,電器用品,3937, ,貨到付款, ,1,1,0, 
626,143,男,41,1,新北市,蘆洲區,大學,730000,0,0,0,3/9/2017,電器用品,5809,小資卡,信用卡,1,1,0, , 
224,14,男,44,1,高雄市,鹽埕區,其他,542857,0,1,1,3/9/2017,美妝保健,523, ,ATM轉帳, ,1,1,0, 
127,57,女,45,1,苗栗縣,頭份鎮,碩士以上,516842,0,1,3,3/9/2017,美妝保健,1130,小資卡,信用卡,0,1,1,1,19
104,50,女,44,1,台中市,潭仔區,其他,596600,0,1,0,3/9/2017,服飾用品,1624, ,貨到付款, ,2,0, , 
224,14,男,44,1,高雄市,鹽埕區,其他,542857,0,1,1,3/9/2017,電器用品,4562,玉璽卡,信用卡,0,1,0, , 
127,57,女,45,1,苗栗縣,頭份鎮,碩士以上,516842,0,1,3,3/9/2017,服飾用品,3147, ,貨到付款, ,1,1,0, 
1002,143,女,35,1,台北市,文山區,其他,651958,0,1,0,3/9/2017,教育娛樂,794,簽帳金融卡,信用卡,0,3,1,1,8
595,39,女,45,1,無資料,無資料,碩士以上,570000,1,1,1,3/9/2017,美妝保健,1021,小資卡,信用卡,1,1,1,0, 
1002,143,女,35,1,台北市,文山區,其他,651958,0,1,0,3/9/2017,電器用品,5628,簽帳金融卡,信用卡,0,1,0, , 
224,14,男,44,1,高雄市,鹽埕區,其他,542857,0,1,1,3/9/2017,美妝保健,1749,玉璽卡,信用卡,1,2,1,0, 
224,14,男,44,1,高雄市,鹽埕區,其他,542857,0,1,1,3/9/2017,美妝保健,1318,玉璽卡,信用卡,0,1,0, , 
287,194,男,50,0,新竹市,新竹市,其他,562629,1,0, ,3/9/2017,食品飲料,1320,玉璽卡,信用卡,0,2,1,1,12
902,47,男,36,1,屏東縣,佳冬鄉,高中(職),535745,0,1,1,3/9/2017,服飾用品,2716, ,貨到付款, ,2,1,0, 
519,23,男,53,1,台中市,南區,碩士以上,740000,1,1,0,3/9/2017,美妝保健,1127, ,貨到付款, ,1,1,0, 
464,269,男,36,1,新北市,板橋區,其他,500000,1,1,0,3/9/2017,食品飲料,1750,玉璽卡,信用卡,0,2,0, , 
783,100,女,31,1,彰化縣,秀水鄉,其他,391500,1,1,2,3/9/2017,食品飲料,1335,汽車卡,信用卡,0,1,0, , 
783,100,女,31,1,彰化縣,秀水鄉,其他,391500,1,1,2,3/9/2017,美妝保健,2795,玉璽卡,信用卡,0,1,0, , 
1002,143,女,35,1,台北市,文山區,其他,651958,0,1,0,3/9/2017,美妝保健,1088,簽帳金融卡,信用卡,1,2,1,1,13
783,100,女,31,1,彰化縣,秀水鄉,其他,391500,1,1,2,3/9/2017,電器用品,3046,玉璽卡,信用卡,0,1,0, , 
1002,143,女,35,1,台北市,文山區,其他,651958,0,1,0,3/9/2017,電器用品,5641,簽帳金融卡,信用卡,0,1,1,0, 
783,100,女,31,1,彰化縣,秀水鄉,其他,391500,1,1,2,3/9/2017,美妝保健,2201,玉璽卡,信用卡,0,1,1,1,6
224,14,男,44,1,高雄市,鹽埕區,其他,542857,0,1,1,3/9/2017,美妝保健,1406, ,ATM轉帳, ,1,0, , 
902,47,男,36,1,屏東縣,佳冬鄉,高中(職),535745,0,1,1,3/9/2017,服飾用品,2979, ,ATM轉帳, ,2,0, , 
1002,143,女,35,1,台北市,文山區,其他,651958,0,1,0,3/9/2017,美妝保健,5659,簽帳金融卡,信用卡,1,1,0, , 
725,25,女,34,1,彰化縣,員林鎮,大學,240000,0,1,1,3/9/2017,美妝保健,3067, ,貨到付款, ,1,0, , 
104,50,女,44,1,台中市,潭仔區,其他,596600,0,1,0,3/9/2017,美妝保健,1613,簽帳金融卡,信用卡,0,2,1,1,10
902,47,男,36,1,屏東縣,佳冬鄉,高中(職),535745,0,1,1,3/9/2017,服飾用品,766, ,ATM轉帳, ,1,0, , 
224,14,男,44,1,高雄市,鹽埕區,其他,542857,0,1,1,3/9/2017,電器用品,3716,玉璽卡,信用卡,0,2,0, , 
224,14,男,44,1,高雄市,鹽埕區,其他,542857,0,1,1,3/9/2017,美妝保健,5836, ,ATM轉帳, ,1,1,1,8
224,14,男,44,1,高雄市,鹽埕區,其他,542857,0,1,1,3/9/2017,美妝保健,647, ,ATM轉帳, ,3,0, , 
422,5,男,50,1,台中市,大甲區,大學,498000,1,1,2,3/10/2017,生活百貨,1516,玉璽卡,信用卡,1,2,1,0, 
683,95,女,28,1,台東縣,台東市,大學,240000,1,1,1,3/10/2017,食品飲料,2225,簽帳金融卡,信用卡,0,1,1,1,4
457,59,男,27,0,屏東縣,內埔鄉,高中(職),450000,1,1, ,3/10/2017,食品飲料,2809, ,ATM轉帳, ,2,0, , 
540,67,女,47,0,台北市,大同區,大學,370000,0,1, ,3/10/2017,服飾用品,1566,簽帳金融卡,信用卡,0,2,1,0, 
186,64,男,39,1,台中市,龍井區,其他,544688,0,0,0,3/10/2017,服飾用品,2042, ,ATM轉帳, ,1,0, , 
808,31,女,47,1,台東縣,海端鄉,大學,511613,0,1,1,3/10/2017,美妝保健,2678,簽帳金融卡,信用卡,0,1,0, , 
659,60,男,39,0,新北市,新莊區,大學,700000,1,0, ,3/10/2017,食品飲料,1428,玉璽卡,信用卡,0,3,1,0, 
659,60,男,39,0,新北市,新莊區,大學,700000,1,0, ,3/10/2017,服飾用品,978, ,貨到付款, ,3,1,0, 
581,52,女,38,1,台北市,中正區,大學,460000,1,1,1,3/10/2017,服飾用品,1446,汽車卡,信用卡,1,1,1,1,8
153,106,男,41,0,高雄市,岡山區,專科,586509,1,1, ,3/10/2017,電器用品,4949, ,ATM轉帳, ,3,1,0, 
1013,335,男,33,1,嘉義市,嘉義市,其他,652985,0,1,2,3/10/2017,電器用品,3615, ,ATM轉帳, ,1,1,0, 
853,127,男,33,1,台北市,文山區,碩士以上,740000,0,1,2,3/10/2017,電器用品,4930, ,貨到付款, ,1,0, , 
896,81,女,41,1,台北市,北投區,大學,430000,0,0,2,3/10/2017,服飾用品,1027,玉璽卡,信用卡,0,1,0, , 
153,106,男,41,0,高雄市,岡山區,專科,586509,1,1, ,3/10/2017,電器用品,3359,玉璽卡,信用卡,1,1,0, , 
1013,335,男,33,1,嘉義市,嘉義市,其他,652985,0,1,2,3/10/2017,生活百貨,809, ,ATM轉帳, ,2,0, , 
502,4,女,50,1,台北市,內湖區,大學,460000,1,1,1,3/10/2017,美妝保健,1259, ,貨到付款, ,2,0, , 
153,106,男,41,0,高雄市,岡山區,專科,586509,1,1, ,3/10/2017,電器用品,4053, ,ATM轉帳, ,1,0, , 
227,39,女,29,0,新北市,三重區,專科,360000,0,0, ,3/10/2017,服飾用品,1268,小資卡,信用卡,1,3,1,1,19
457,59,男,27,0,屏東縣,內埔鄉,高中(職),450000,1,1, ,3/10/2017,服飾用品,3707, ,ATM轉帳, ,1,0, , 
659,60,男,39,0,新北市,新莊區,大學,700000,1,0, ,3/10/2017,食品飲料,3292,簽帳金融卡,信用卡,0,2,1,0, 
896,81,女,41,1,台北市,北投區,大學,430000,0,0,2,3/10/2017,服飾用品,3127, ,貨到付款, ,1,0, , 
749,94,女,33,1,新北市,新店區,其他,683511,1,1,0,3/10/2017,服飾用品,1712,簽帳金融卡,信用卡,0,2,0, , 
391,54,男,38,0,新北市,淡水區,碩士以上,720000,0,1, ,3/11/2017,食品飲料,1277,小資卡,信用卡,0,2,0, , 
207,42,女,37,1,台北市,信義區,專科,620000,0,1,1,3/11/2017,美妝保健,1081,簽帳金融卡,信用卡,1,1,0, , 
266,2,男,50,1,台北市,文山區,大學,500000,1,1,0,3/11/2017,生活百貨,8754,玉璽卡,信用卡,0,1,1,0, 
41,79,男,36,1,彰化縣,員林鎮,大學,386456,0,1,1,3/11/2017,服飾用品,461, ,ATM轉帳, ,2,0, , 
219,73,女,39,1,台南市,中西區,其他,360685,0,1,1,3/11/2017,服飾用品,3223,玉璽卡,信用卡,0,1,0, , 
95,25,女,44,1,新北市,中和區,其他,671600,1,1,0,3/11/2017,美妝保健,1078,簽帳金融卡,信用卡,0,2,1,0, 
95,25,女,44,1,新北市,中和區,其他,671600,1,1,0,3/11/2017,美妝保健,1481, ,貨到付款, ,1,1,1,14
354,63,女,25,0,台南市,仁德區,大學,300000,1,1, ,3/11/2017,美妝保健,1117, ,貨到付款, ,2,0, , 
664,38,女,30,1,新北市,板橋區,碩士以上,500000,1,1,0,3/11/2017,美妝保健,4655,玉璽卡,信用卡,1,2,1,1,10
391,54,男,38,0,新北市,淡水區,碩士以上,720000,0,1, ,3/11/2017,服飾用品,761, ,ATM轉帳, ,1,1,1,6
177,17,女,30,1,新北市,三重區,大學,420000,0,1,1,3/11/2017,美妝保健,4537,汽車卡,信用卡,0,1,1,1,14
41,79,男,36,1,彰化縣,員林鎮,大學,386456,0,1,1,3/11/2017,食品飲料,1566,簽帳金融卡,信用卡,0,2,0, , 
207,42,女,37,1,台北市,信義區,專科,620000,0,1,1,3/11/2017,服飾用品,2266,簽帳金融卡,信用卡,0,1,0, , 
41,79,男,36,1,彰化縣,員林鎮,大學,386456,0,1,1,3/11/2017,服飾用品,733, ,ATM轉帳, ,3,1,0, 
95,25,女,44,1,新北市,中和區,其他,671600,1,1,0,3/11/2017,服飾用品,3734,簽帳金融卡,信用卡,0,1,1,0, 
41,79,男,36,1,彰化縣,員林鎮,大學,386456,0,1,1,3/11/2017,食品飲料,423, ,貨到付款, ,1,1,0, 
962,82,女,35,0,基隆市,安樂區,其他,560732,1,1, ,3/11/2017,服飾用品,859,簽帳金融卡,信用卡,0,2,0, , 
9,12,女,41,1,台中市,太平區,高中(職),440000,0,1,2,3/11/2017,美妝保健,1436,簽帳金融卡,信用卡,0,1,0, , 
1013,335,男,33,1,嘉義市,嘉義市,其他,652985,0,1,2,3/11/2017,電器用品,3645, ,貨到付款, ,2,1,0, 
219,73,女,39,1,台南市,中西區,其他,360685,0,1,1,3/11/2017,服飾用品,954,玉璽卡,信用卡,0,1,1,1,7
425,68,女,30,0,桃園縣,平鎮市,其他,521912,1,1, ,3/11/2017,服飾用品,1588,小資卡,信用卡,0,1,0, , 
504,110,女,26,0,新北市,三重區,其他,420000,1,1, ,3/11/2017,美妝保健,1022, ,ATM轉帳, ,1,0, , 
504,110,女,26,0,新北市,三重區,其他,420000,1,1, ,3/11/2017,美妝保健,1454, ,貨到付款, ,1,0, , 
425,68,女,30,0,桃園縣,平鎮市,其他,521912,1,1, ,3/11/2017,服飾用品,2571,小資卡,信用卡,0,1,0, , 
131,33,男,51,0,新北市,蘆洲區,大學,400000,0,1, ,3/11/2017,美妝保健,1171,小資卡,信用卡,0,1,0, , 
131,33,男,51,0,新北市,蘆洲區,大學,400000,0,1, ,3/11/2017,美妝保健,553, ,ATM轉帳, ,1,0, , 
75,48,女,34,0,台北市,中正區,其他,627292,0,1, ,3/11/2017,服飾用品,3008,玉璽卡,信用卡,0,2,0, , 
41,79,男,36,1,彰化縣,員林鎮,大學,386456,0,1,1,3/11/2017,服飾用品,3288,簽帳金融卡,信用卡,1,3,1,1,18
391,54,男,38,0,新北市,淡水區,碩士以上,720000,0,1, ,3/11/2017,服飾用品,2336, ,ATM轉帳, ,2,1,0, 
354,63,女,25,0,台南市,仁德區,大學,300000,1,1, ,3/11/2017,美妝保健,1110, ,貨到付款, ,4,0, , 
52,41,男,30,0,基隆市,信義區,其他,320000,0,1, ,3/11/2017,服飾用品,2685,簽帳金融卡,信用卡,0,1,0, , 
964,10,男,40,1,新北市,中和區,大學,340000,1,1,1,3/11/2017,電器用品,5707,汽車卡,信用卡,0,3,1,0, 
962,82,女,35,0,基隆市,安樂區,其他,560732,1,1, ,3/11/2017,教育娛樂,4215,玉璽卡,信用卡,1,1,1,1,7
882,74,女,28,0,新北市,中和區,其他,632027,0,1, ,3/11/2017,服飾用品,3190,汽車卡,信用卡,0,1,1,1,13
52,41,男,30,0,基隆市,信義區,其他,320000,0,1, ,3/11/2017,服飾用品,2182,簽帳金融卡,信用卡,1,1,0, , 
806,81,女,51,1,台北市,文山區,大學,550000,0,1,0,3/11/2017,服飾用品,2296,簽帳金融卡,信用卡,0,2,1,0, 
882,74,女,28,0,新北市,中和區,其他,632027,0,1, ,3/11/2017,服飾用品,3536, ,ATM轉帳, ,1,1,1,16
101,53,男,37,1,高雄市,三民區,其他,270000,0,1,1,3/11/2017,服飾用品,936, ,貨到付款, ,1,1,1,14
219,73,女,39,1,台南市,中西區,其他,360685,0,1,1,3/11/2017,美妝保健,1514,玉璽卡,信用卡,0,2,0, , 
964,10,男,40,1,新北市,中和區,大學,340000,1,1,1,3/11/2017,電器用品,5908, ,ATM轉帳, ,2,0, , 
219,73,女,39,1,台南市,中西區,其他,360685,0,1,1,3/11/2017,教育娛樂,2111,玉璽卡,信用卡,0,1,1,0, 
219,73,女,39,1,台南市,中西區,其他,360685,0,1,1,3/11/2017,服飾用品,2427,玉璽卡,信用卡,0,2,1,0, 
964,10,男,40,1,新北市,中和區,大學,340000,1,1,1,3/11/2017,美妝保健,1652, ,貨到付款, ,1,1,0, 
314,79,女,43,0,新竹市,新竹市,大學,340000,0,1, ,3/12/2017,服飾用品,1248,簽帳金融卡,信用卡,0,3,0, , 
83,183,男,54,1,台中市,南區,大學,340000,1,1,1,3/12/2017,生活百貨,1498,商務卡,信用卡,0,2,0, , 
153,106,男,41,0,高雄市,岡山區,專科,586509,1,1, ,3/12/2017,電器用品,3135, ,貨到付款, ,1,1,0, 
153,106,男,41,0,高雄市,岡山區,專科,586509,1,1, ,3/12/2017,電器用品,4524,玉璽卡,信用卡,0,3,0, , 
109,48,男,29,1,新竹縣,竹東鎮,其他,593750,0,1,2,3/12/2017,食品飲料,1173, ,貨到付款, ,1,0, , 
11,21,女,40,1,新北市,淡水區,大學,310000,1,0,0,3/12/2017,美妝保健,2218,簽帳金融卡,信用卡,1,1,0, , 
92,136,女,31,1,新北市,三重區,其他,683824,0,0,1,3/12/2017,美妝保健,1985,小資卡,信用卡,1,1,1,1,15
314,79,女,43,0,新竹市,新竹市,大學,340000,0,1, ,3/12/2017,服飾用品,2234,簽帳金融卡,信用卡,0,2,0, , 
153,106,男,41,0,高雄市,岡山區,專科,586509,1,1, ,3/12/2017,電器用品,4562,玉璽卡,信用卡,0,2,0, , 
686,70,女,33,0,新北市,永和區,大學,420000,0,1, ,3/12/2017,美妝保健,1823,玉璽卡,信用卡,1,1,0, , 
659,60,男,39,0,新北市,新莊區,大學,700000,1,0, ,3/12/2017,服飾用品,1032, ,ATM轉帳, ,4,1,0, 
659,60,男,39,0,新北市,新莊區,大學,700000,1,0, ,3/12/2017,服飾用品,2652, ,貨到付款, ,1,1,0, 
659,60,男,39,0,新北市,新莊區,大學,700000,1,0, ,3/12/2017,服飾用品,906,玉璽卡,信用卡,0,1,1,0, 
11,21,女,40,1,新北市,淡水區,大學,310000,1,0,0,3/12/2017,美妝保健,1465, ,貨到付款, ,1,1,0, 
314,79,女,43,0,新竹市,新竹市,大學,340000,0,1, ,3/12/2017,服飾用品,1205,簽帳金融卡,信用卡,0,1,1,0, 
153,106,男,41,0,高雄市,岡山區,專科,586509,1,1, ,3/12/2017,電器用品,3474,玉璽卡,信用卡,1,2,1,0, 
153,106,男,41,0,高雄市,岡山區,專科,586509,1,1, ,3/12/2017,電器用品,3666,玉璽卡,信用卡,0,2,1,0, 
233,95,男,43,0,台北市,信義區,大學,440000,0,1, ,3/12/2017,服飾用品,1241,小資卡,信用卡,0,2,1,0, 
153,106,男,41,0,高雄市,岡山區,專科,586509,1,1, ,3/12/2017,食品飲料,2199,簽帳金融卡,信用卡,1,1,0, , 
803,19,女,45,0,新北市,新店區,大學,460000,0,1, ,3/12/2017,美妝保健,995,簽帳金融卡,信用卡,0,2,1,1,8
782,53,女,35,1,高雄市,鹽埕區,其他,523774,0,0,1,3/12/2017,美妝保健,1158,汽車卡,信用卡,0,2,0, , 
82,154,男,38,0,新竹縣,新豐鄉,其他,500000,1,1, ,3/12/2017,電器用品,2883,玉璽卡,信用卡,1,3,0, , 
744,18,女,44,1,桃園縣,桃園市,碩士以上,630000,0,1,1,3/12/2017,美妝保健,2475,簽帳金融卡,信用卡,0,1,1,0, 
